2c5f44b3be59f52e7c0dc650febec29b -> [['o', 'e', 'u', 'q'], ['i', 't', 'w', 'f'], ['a', 'm', 'c', 'h'], ['j', 'z', 'g', 'x']]
3a11c1ddadfcbd54c279c8b768d27c0c -> [['p', 'n', 'v', 'o'], ['a', 'd', 'h', 'k'], ['y', 'm', 'i', 'x'], ['l', 'w', 'j', 'g']]
afa8c576d61f79669bd906ea2c57f38d -> [['g', 'u', 'w', 'm'], ['z', 'e', 'h', 'a'], ['f', 'k', 't', 'n'], ['j', 'p', 'x', 'c']]
7c1aaca411c82969f4b3e494047349dd -> [['x', 'a', 't', 'w'], ['q', 'm', 'c', 'y'], ['l', 'z', 's', 'p'], ['r', 'f', 'v', 'g']]
b6f2ba800d61878be60432d5f8ceaab0 -> [['z', 'k', 'j', 'o'], ['q', 'm', 'a', 's'], ['r', 'p', 'e', 'n'], ['w', 'd', 'h', 'b']]
008e5f9af82d00a9ee7f9e773f4fb37b -> [['d', 'h', 'k', 'l'], ['s', 'c', 'n', 'a'], ['o', 'u', 'i', 't'], ['q', 'w', 'g', 'j']]
403a13aeaf0f52f03442be9bf95e8fe5 -> [['f', 'j', 'z', 'i'], ['l', 'd', 'y', 'b'], ['c', 'w', 'k', 's'], ['q', 'h', 't', 'g']]
f25e07675b1f6e9fd69d29d1ea90d719 -> [['i', 'l', 'v', 'j'], ['z', 's', 'n', 'x'], ['w', 'f', 'k', 'm'], ['q', 'r', 'd', 'h']]
74e0caa14743f15a82158766678ffdf9 -> [['z', 'o', 'g', 'u'], ['f', 'l', 'e', 'p'], ['r', 'n', 'i', 'q'], ['w', 'k', 'm', 'h']]
a275ed29d31c42e9f8ab6576cfc16c91 -> [['n', 'h', 'y', 'q'], ['t', 'a', 'f', 'c'], ['o', 'e', 'g', 'd'], ['r', 'k', 'v', 'u']]
1fae26279b15d07a39359d84017b32b6 -> [['k', 'd', 'c', 'y'], ['s', 'u', 'v', 'n'], ['t', 'b', 'i', 'g'], ['q', 'h', 'm', 'f']]
d3aed38c5d235ffcafb0ec91951f659c -> [['g', 's', 'p', 'j'], ['t', 'f', 'x', 'b'], ['v', 'm', 'e', 'k'], ['a', 'o', 'c', 'y']]
c7eec9fe2cdf992aa786ee6a37130fca -> [['d', 'f', 't', 'l'], ['k', 'r', 'v', 'j'], ['i', 'c', 'u', 'y'], ['m', 'h', 'w', 'b']]
c87dcbb4050e42f6c06d05c4fa646751 -> [['j', 'r', 'o', 'g'], ['s', 'd', 'h', 'y'], ['l', 'z', 'q', 'k'], ['p', 'a', 'n', 'w']]
ffe681c2384b4c771ef755546d70a05b -> [['u', 'q', 't', 'w'], ['r', 'n', 'i', 'h'], ['j', 'c', 'x', 's'], ['z', 'd', 'a', 'y']]
56bd76a32af84f38136b64adf1a79414 -> [['f', 'k', 'u', 'n'], ['h', 'z', 'x', 'i'], ['y', 'm', 'o', 'g'], ['d', 'q', 'j', 'w']]
aac127d3a9c8c9a403a0c38bebea5208 -> [['i', 'j', 'y', 't'], ['b', 'r', 'c', 'q'], ['l', 'm', 'o', 'g'], ['u', 's', 'a', 'n']]
9d4d9b253845764d5f39304ebdb1c535 -> [['f', 'g', 'x', 'u'], ['r', 'y', 's', 'h'], ['j', 'a', 'z', 'i'], ['q', 'm', 'd', 'k']]
cfffc6197d40ccca868a23b4036b8f2c -> [['s', 'h', 'n', 'v'], ['u', 'i', 't', 'g'], ['m', 'a', 'y', 'e'], ['o', 'j', 'b', 'z']]
21da54aa99bd7d0e753e682977b36827 -> [['n', 'b', 'p', 'a'], ['x', 's', 'y', 'f'], ['o', 'w', 'l', 'v'], ['k', 'd', 'h', 't']]
9e579466e472fae984860383b80ec2ee -> [['g', 't', 'i', 'y'], ['w', 'h', 's', 'c'], ['v', 'u', 'k', 'e'], ['x', 'b', 'a', 'z']]
d44d6d57b316b02c534b517b4cdc0b9b -> [['w', 'p', 'o', 'v'], ['m', 'l', 'x', 'd'], ['z', 'a', 'n', 't'], ['b', 'f', 'g', 'c']]
4bbf647196abb4a471b17c80a931c995 -> [['n', 'b', 'g', 'u'], ['q', 'r', 'm', 'j'], ['k', 'i', 'c', 'h'], ['s', 'o', 'd', 'a']]
ad125d42fd835f2402e6bec99d81f8b1 -> [['u', 'c', 'r', 'f'], ['p', 'k', 'd', 'n'], ['w', 'b', 'y', 'v'], ['t', 'z', 'g', 's']]
d9b26cc194ed07843e235d1445fb42fe -> [['w', 'l', 'i', 'r'], ['z', 'x', 'f', 'y'], ['q', 's', 'h', 't'], ['g', 'd', 'n', 'p']]
aeb8ca147684847a5e28a4a95ce5d902 -> [['c', 'b', 'p', 'q'], ['s', 'j', 'd', 'r'], ['a', 'n', 'l', 'y'], ['u', 'g', 'v', 'm']]
1ec22d55ca16777e66448403415d9c54 -> [['n', 'y', 'd', 's'], ['j', 'h', 'r', 'l'], ['o', 'k', 'x', 'm'], ['e', 'f', 'i', 'b']]
4428d8b7f26689651791ce9008f746de -> [['i', 'r', 'x', 'h'], ['o', 'j', 'l', 'd'], ['e', 'a', 'p', 'v'], ['z', 'n', 'q', 'k']]
6133a07a957ab9322a9a0a57d831125e -> [['w', 'i', 'm', 'f'], ['p', 'o', 'g', 'h'], ['x', 'l', 'e', 'r'], ['a', 't', 'n', 'z']]
434deb6e2dbb0db62da0daaee21e79a0 -> [['b', 'a', 'y', 'o'], ['m', 't', 'r', 'g'], ['s', 'p', 'n', 'w'], ['j', 'k', 'd', 'v']]
17676cc7344e2bbd5d59d6eb79da01ef -> [['r', 'p', 'y', 'm'], ['j', 'n', 'd', 'x'], ['w', 'l', 'z', 'h'], ['o', 'c', 'k', 'a']]
62f52645ed7268d4af6e941f1f7b44b4 -> [['v', 'g', 'c', 'l'], ['r', 'j', 's', 'y'], ['n', 'b', 'p', 'o'], ['w', 'x', 'k', 'z']]
dd48cd3a1baae02c729235e6b4edcad0 -> [['k', 'q', 't', 'g'], ['n', 'i', 'b', 'o'], ['d', 'h', 'w', 'a'], ['e', 's', 'x', 'r']]
dd9dc58beb5700b4db18ba921e80068e -> [['u', 'j', 'm', 'h'], ['p', 's', 'e', 'f'], ['c', 'x', 'r', 'd'], ['o', 'n', 'k', 'b']]
a428b4201da564487e5febfdeab1ae38 -> [['q', 'c', 'j', 'r'], ['y', 'k', 'm', 'x'], ['v', 'w', 'z', 'b'], ['o', 'u', 's', 'g']]
fd421c7eab8679bb7904dd94153f3506 -> [['b', 'v', 'y', 'u'], ['l', 'r', 'e', 'm'], ['p', 'h', 'k', 'j'], ['a', 'c', 'q', 'n']]
f531e3eabdbc4c9aa54ca41c615c8837 -> [['s', 'f', 'v', 'o'], ['n', 'w', 'x', 'h'], ['p', 'e', 'z', 'q'], ['g', 'i', 'r', 'k']]
75748f7a0e0cb212560f2771ac76308b -> [['i', 'w', 'c', 'y'], ['u', 'h', 'r', 's'], ['l', 'b', 'g', 'v'], ['j', 'z', 'o', 'k']]
8062c3ef62a799012b6edcf47d1f7090 -> [['m', 'l', 'z', 'r'], ['f', 't', 'c', 's'], ['i', 'u', 'v', 'w'], ['o', 'd', 'e', 'j']]
dc1c867d9327e55693e203e8f52eec02 -> [['b', 'f', 'u', 'c'], ['a', 'w', 'g', 'x'], ['k', 'o', 'v', 't'], ['d', 'l', 'i', 'p']]
5f41bb84530512c9dd4f569e888054f0 -> [['v', 'q', 'g', 'd'], ['w', 'x', 'i', 's'], ['m', 'n', 'j', 'b'], ['l', 'z', 'o', 'u']]
b3c4f3123ad2af3c7a36d62678969f42 -> [['r', 'x', 'v', 'c'], ['u', 'f', 'k', 'm'], ['d', 't', 'i', 'h'], ['y', 'g', 'p', 'a']]
513c1522e5c7a6192ad5173ea65af0c8 -> [['u', 'a', 'g', 'z'], ['s', 'r', 'j', 'q'], ['i', 'c', 'h', 'd'], ['n', 'e', 'p', 'b']]
0425017e4e9cdcb575003285f362e188 -> [['d', 'w', 'a', 'o'], ['h', 'f', 'u', 'r'], ['c', 'q', 'i', 'k'], ['p', 'v', 'j', 'g']]
074c1d02e85b24476bee51871ee05320 -> [['n', 't', 'w', 'y'], ['h', 'l', 'x', 'c'], ['q', 'd', 's', 'p'], ['r', 'e', 'f', 'a']]
435c401c39b9da3aa6b45c2d7ffad52a -> [['m', 'b', 'g', 'a'], ['h', 'l', 's', 't'], ['d', 'y', 'x', 'o'], ['e', 'v', 'r', 'z']]
5d5f89df76b8b72aed0532d8cec4f69d -> [['d', 'n', 'm', 'r'], ['u', 'g', 'f', 'p'], ['t', 'y', 'o', 'q'], ['a', 'l', 'z', 'c']]
2edc80025e608340d741b69b081a6203 -> [['h', 'o', 'j', 'q'], ['g', 'u', 'x', 'f'], ['n', 'v', 'b', 'c'], ['m', 'a', 'k', 'y']]
e002823d0eb0cf5649dd6d6e854f0b6a -> [['z', 'j', 'k', 'm'], ['r', 'x', 'd', 'n'], ['i', 'o', 's', 'v'], ['b', 'f', 'w', 'e']]
a14c2ec2ef0f919c8164d639f471c799 -> [['y', 'e', 'm', 'a'], ['u', 'o', 'c', 'z'], ['f', 'w', 't', 'r'], ['g', 'i', 'l', 'j']]
8daf6caab9d7f0ef5c3d5e68b20aa672 -> [['i', 'v', 'd', 'h'], ['y', 'n', 'c', 'l'], ['f', 'g', 'q', 'z'], ['t', 'j', 'r', 's']]
e48a0c55f66ea80f662ad921d412c494 -> [['f', 'g', 't', 'e'], ['c', 'x', 'i', 'k'], ['v', 'w', 'z', 'p'], ['n', 'y', 'a', 'q']]
21417099c3cbe4ab6ec1e16af9471575 -> [['v', 'h', 'x', 'b'], ['u', 'm', 'k', 'c'], ['e', 'o', 'f', 'i'], ['w', 'q', 'n', 'l']]
d22922953f293388a65f677764e3fb61 -> [['b', 'o', 'r', 'x'], ['k', 'p', 'f', 'v'], ['u', 'w', 't', 'y'], ['e', 'j', 'l', 'z']]
520500460396c6d9ca14767df1bc3852 -> [['q', 'c', 'a', 'h'], ['e', 'g', 'n', 'z'], ['b', 'y', 'm', 'l'], ['o', 'i', 'k', 'x']]
fa6b3648119ab916727804ea3f9ef78f -> [['o', 'n', 'b', 'x'], ['q', 'u', 'l', 'v'], ['a', 'h', 'e', 'f'], ['y', 'i', 'z', 's']]
a6c27afef4706b78b7317fa279089065 -> [['g', 'y', 'p', 'u'], ['m', 'z', 'w', 'b'], ['q', 's', 'k', 'c'], ['x', 'j', 't', 'o']]
abaf7ee697e1dd2dafb881f92ee814ce -> [['p', 'r', 'a', 'u'], ['f', 'm', 'h', 'i'], ['c', 'g', 'd', 'q'], ['b', 't', 's', 'v']]
866775b2d745da2f1695c65e4998651d -> [['k', 'm', 'c', 'v'], ['n', 'w', 'a', 'i'], ['u', 'x', 'e', 'j'], ['f', 'd', 'b', 'z']]
2cb4a6333a451df3090d3bd1572afdd7 -> [['i', 'j', 'n', 's'], ['m', 'h', 't', 'g'], ['z', 'k', 'u', 'q'], ['r', 'y', 'x', 'p']]
ba3d5c32fdf325db190bea2153d1a7ef -> [['b', 'n', 'q', 'u'], ['v', 'a', 'j', 'k'], ['g', 'm', 'x', 'l'], ['h', 'o', 'z', 'c']]
252c8ac0008676c1abcc0e3f2a3f7f41 -> [['b', 'z', 'w', 't'], ['j', 'e', 'c', 'k'], ['u', 'g', 'h', 'o'], ['r', 'q', 's', 'v']]
d42983a08880229caa95a755211c958d -> [['m', 'f', 't', 'h'], ['u', 'l', 'q', 's'], ['g', 'e', 'd', 'p'], ['o', 'a', 'k', 'y']]
0d288ca68a9a5c402a54ab5ae2da4958 -> [['m', 'k', 'x', 'g'], ['h', 'n', 'q', 's'], ['d', 'l', 'p', 't'], ['z', 'u', 'i', 'c']]
72541a1b898fe1638da82e5a275feb72 -> [['x', 'a', 'v', 'c'], ['o', 'i', 'e', 'z'], ['r', 'l', 'y', 'b'], ['p', 'f', 'q', 'n']]
3e0c3c9284bb21a47c2e5355a4ff5ec1 -> [['x', 'e', 'v', 'c'], ['m', 'w', 'g', 't'], ['b', 'h', 'r', 's'], ['d', 'a', 'z', 'y']]
aa22ad1fb25177dc74c7137d396e8931 -> [['a', 's', 'x', 'n'], ['y', 't', 'f', 'z'], ['h', 'i', 'c', 'k'], ['e', 'r', 'p', 'b']]
1eb2eb11383a92fad5152f9008e13a06 -> [['n', 'k', 't', 'b'], ['z', 'g', 'd', 'v'], ['c', 'a', 'i', 'h'], ['e', 'l', 'w', 'p']]
244ad92f0945224311dae1d907088d6d -> [['p', 'd', 'q', 'z'], ['j', 'n', 'y', 'u'], ['o', 'i', 'c', 'g'], ['v', 'l', 't', 'f']]
d31b1246a137e12cc9c083ff30daa057 -> [['w', 'm', 'b', 't'], ['p', 'a', 'o', 'h'], ['s', 'r', 'i', 'e'], ['d', 'f', 'u', 'j']]
30fa22b147a22f7c8f2d84cfd3bf68ab -> [['i', 'x', 'e', 'a'], ['p', 'l', 's', 'c'], ['g', 'o', 't', 'y'], ['h', 'u', 'd', 'j']]
b9768c384df8c700b9969d71c6254f33 -> [['o', 'y', 'j', 'h'], ['z', 'd', 'a', 'i'], ['l', 'g', 's', 'b'], ['v', 'q', 'e', 'n']]
0d7df8cb132d6d198fb0b67fcf330a72 -> [['m', 'j', 'h', 'c'], ['f', 'k', 'z', 'p'], ['r', 'x', 'g', 'e'], ['w', 'a', 'q', 's']]
8250bc952850ee92196da40ca77ce8d3 -> [['b', 'w', 'e', 'p'], ['c', 'i', 'k', 'x'], ['l', 'v', 'h', 'g'], ['m', 'j', 'z', 'n']]
b51dfa5109d43f8de87fa174294eba45 -> [['l', 'x', 'c', 'e'], ['s', 'w', 't', 'b'], ['h', 'r', 'v', 'p'], ['o', 'u', 'm', 'y']]
0fedae9bc76b1c33dde4941ed602eab3 -> [['t', 'm', 'j', 'g'], ['r', 'q', 'f', 'z'], ['l', 'v', 's', 'i'], ['h', 'k', 'p', 'd']]
8333106c7dd4c82c732896c313a0255d -> [['m', 't', 'w', 'z'], ['a', 'y', 'd', 'r'], ['v', 'u', 'h', 'e'], ['i', 'g', 'l', 'j']]
b0b7a6bdfb1d5677c19581bf9d7198ac -> [['q', 'm', 'd', 'g'], ['y', 'o', 'w', 'j'], ['e', 'z', 'v', 'f'], ['b', 's', 'i', 'n']]
d1e886e09e5b0aa48a88f5015c253f2d -> [['s', 'h', 'y', 'l'], ['f', 'e', 'q', 'c'], ['d', 'b', 'u', 'j'], ['w', 'z', 'n', 'a']]
f291e4ef337aa3a1ca8eccce33935185 -> [['z', 's', 'g', 't'], ['d', 'x', 'y', 'n'], ['l', 'f', 'k', 'r'], ['q', 'i', 'j', 'e']]
9086267db128858821a839581f7818b9 -> [['g', 'h', 'i', 'v'], ['l', 'r', 'm', 'o'], ['n', 'j', 'b', 'p'], ['c', 'y', 'w', 't']]
9eb53c3b725b31adb9838a6a32e4cbc8 -> [['m', 'n', 'x', 'o'], ['h', 'j', 'w', 'l'], ['t', 'e', 'd', 'v'], ['i', 'f', 'r', 's']]
8661f81d90e50389ff4757ae8fc6c459 -> [['b', 'p', 'j', 'a'], ['s', 'm', 'k', 'y'], ['h', 'l', 'g', 'c'], ['f', 'x', 'v', 'o']]
76c9284c02a5146926ee350717bb80ca -> [['c', 'm', 'v', 's'], ['l', 'd', 'y', 'g'], ['t', 'b', 'j', 'z'], ['q', 'k', 'x', 'e']]
aca3bcc1bff660a9240a51eb532ba7c7 -> [['h', 'w', 'o', 'r'], ['f', 'd', 'u', 'p'], ['e', 'z', 'x', 'g'], ['b', 'y', 's', 'l']]
e336da92be8ffb221ab3d9c327d78647 -> [['n', 'h', 'l', 'q'], ['r', 'z', 'm', 'o'], ['d', 't', 'j', 'b'], ['k', 'p', 'g', 'c']]
77ca2361df0c5839114d401c274d42fa -> [['v', 't', 'x', 'd'], ['p', 'b', 'c', 'm'], ['r', 'g', 'o', 'i'], ['j', 'f', 'q', 'z']]
b7e1a9f820302e7bbdbf15635557a472 -> [['y', 'x', 'f', 'n'], ['g', 'b', 'v', 'u'], ['h', 'r', 'e', 'q'], ['w', 'z', 't', 'o']]
4fc26cd48cea9e42204ccec2a1761a49 -> [['n', 'e', 'b', 'v'], ['l', 'u', 'c', 'w'], ['a', 'f', 's', 'x'], ['d', 'm', 'o', 'p']]
cb057b08fa933a1d859bab2cab577c1a -> [['o', 'j', 't', 'h'], ['q', 's', 'v', 'k'], ['p', 'g', 'm', 'c'], ['l', 'd', 'e', 'f']]
144656a726c9f091158d2d67b206508a -> [['w', 'k', 'i', 'f'], ['s', 'e', 'q', 'n'], ['x', 'r', 'a', 'd'], ['g', 'u', 'v', 'c']]
94e0593f1d11ae72c9adc90179d8afb6 -> [['o', 'q', 'n', 'e'], ['d', 'w', 's', 'r'], ['k', 'm', 'z', 'i'], ['f', 'h', 'c', 'p']]
da0acd2327e6ae5b6e232fa9825cb1b4 -> [['i', 'y', 'h', 'v'], ['n', 'a', 'x', 'f'], ['c', 'w', 'm', 'u'], ['p', 'e', 'k', 't']]
a4859e570970a54bc74ac64c02f5a3fc -> [['s', 'd', 'j', 'm'], ['c', 'h', 'g', 'l'], ['w', 'q', 'p', 'k'], ['u', 'z', 'y', 'e']]
d4c49fd756cab1cd970603f430b3ce06 -> [['a', 't', 'm', 'b'], ['n', 'v', 's', 'd'], ['y', 'q', 'e', 'f'], ['h', 'w', 'u', 'l']]
9152e485140491e37a3967f852207ac3 -> [['h', 'q', 'g', 'w'], ['t', 'd', 'c', 'e'], ['x', 'r', 's', 'b'], ['n', 'y', 'p', 'l']]
0ac06f0a422ee4be3bb9b47909489e87 -> [['g', 'r', 'o', 'v'], ['z', 'w', 's', 'a'], ['c', 'x', 'j', 'm'], ['d', 'p', 'u', 'y']]
4ceca20ae3af2cfed128c49dcd6f57ba -> [['t', 's', 'p', 'a'], ['x', 'r', 'l', 'v'], ['i', 'y', 'e', 'n'], ['g', 'd', 'm', 'o']]
817392a26b4740569d7e28f30fef037e -> [['c', 's', 't', 'o'], ['p', 'd', 'i', 'l'], ['y', 'j', 'm', 'k'], ['u', 'h', 'a', 'q']]
0edb3340601474d18b088c068b338d82 -> [['o', 'g', 'v', 'j'], ['t', 'r', 'y', 'h'], ['e', 'k', 'u', 'n'], ['s', 'q', 'c', 'a']]
d6edcd0c9775f7d396f188c0d146843d -> [['d', 'i', 't', 'h'], ['a', 'l', 'j', 'e'], ['k', 'x', 'r', 'o'], ['q', 'c', 'f', 'n']]
0cff5941fee9533f1f386d8a641bd2af -> [['u', 'e', 'o', 'c'], ['m', 'n', 'z', 'w'], ['f', 'h', 'j', 'a'], ['q', 'd', 'k', 'i']]
20da19cb9128236d55c8c54fae4959e7 -> [['r', 'y', 'g', 'i'], ['u', 'h', 't', 'f'], ['a', 'k', 'q', 'l'], ['p', 'o', 'c', 'd']]
0f1093dfbc385b488984738a94e715e1 -> [['w', 'f', 'd', 'x'], ['e', 'a', 'h', 'b'], ['r', 'i', 'z', 'j'], ['t', 'p', 'v', 'g']]
101c08a73aba58b05853ee5c18855282 -> [['v', 'e', 'c', 'r'], ['z', 't', 'h', 'd'], ['m', 's', 'n', 'p'], ['y', 'i', 'a', 'u']]
a9910e5dc18fb91dc4ff3bc2f262f3f2 -> [['g', 'z', 'a', 'w'], ['y', 's', 'd', 'o'], ['e', 'n', 'i', 'c'], ['u', 'v', 'r', 'j']]
e7ae97c5070af07d1b65931595cda1c0 -> [['k', 'a', 'b', 'r'], ['y', 'q', 'c', 's'], ['v', 't', 'o', 'h'], ['j', 'n', 'z', 'm']]
6dabd28189ee8652411318008441ac5a -> [['f', 'q', 'y', 'w'], ['c', 's', 'r', 'k'], ['p', 'o', 'z', 'i'], ['v', 'n', 'e', 'j']]
914a81cdbd3bead4e9b707df0e724b46 -> [['q', 'u', 'a', 'v'], ['p', 'n', 'y', 'h'], ['l', 'r', 'e', 't'], ['g', 'f', 'w', 'j']]
49ecd38b22cf39e2ff26fbc13732906f -> [['f', 'b', 'm', 'n'], ['h', 'q', 'p', 'd'], ['u', 'j', 'g', 'i'], ['w', 's', 'y', 'a']]
06db55a359f0bb743466d86d52292efc -> [['r', 'g', 'b', 'y'], ['o', 't', 'u', 'j'], ['i', 'a', 'l', 'k'], ['h', 'v', 'x', 'd']]
2445c930e9137a55b3a9eb5f78d48a66 -> [['s', 'k', 't', 'z'], ['m', 'p', 'g', 'y'], ['o', 'x', 'q', 'a'], ['w', 'v', 'r', 'i']]
1cb82a35fa988d0e215bc9874ed9780a -> [['y', 'c', 'v', 'o'], ['m', 'r', 'a', 'e'], ['j', 'x', 'f', 'h'], ['s', 'd', 't', 'l']]
f01c46a686f2787eab3b0c26804ca4a4 -> [['q', 'r', 'g', 't'], ['j', 'w', 'l', 's'], ['p', 'c', 'v', 'n'], ['u', 'f', 'h', 'o']]
07e03f719be5561714c64a4c4bb0f127 -> [['g', 'h', 'a', 'u'], ['o', 'f', 'n', 's'], ['e', 'i', 'v', 'd'], ['k', 'b', 'l', 'z']]
4b8a75bcf2f2d8f39d664fdf33c6cd8e -> [['y', 'p', 'l', 'k'], ['e', 'w', 'd', 's'], ['x', 'h', 'q', 'f'], ['i', 'v', 'n', 'z']]
2e23cf24692e2b225cf0b8e8dca8b72f -> [['g', 'x', 'h', 'e'], ['v', 's', 'w', 'k'], ['z', 'p', 'y', 'r'], ['m', 'b', 'j', 'i']]
7464995cee37a6dd73177a43fe7bfb67 -> [['o', 'h', 'l', 'g'], ['w', 'u', 'y', 't'], ['c', 'm', 'j', 'x'], ['d', 'p', 'b', 'k']]
71ceef79d0e785027f9dea5adf7d1779 -> [['f', 'a', 'v', 'u'], ['h', 's', 'p', 'z'], ['t', 'm', 'w', 'q'], ['e', 'r', 'x', 'y']]
54a1f7ce3560eacb6289419fb8e753e7 -> [['q', 'a', 'v', 'p'], ['o', 'c', 'h', 'e'], ['y', 'u', 'r', 't'], ['b', 'f', 'l', 'm']]
1bdb94fec612fb33139ed5f745a33023 -> [['s', 'j', 'p', 'z'], ['w', 'q', 'b', 'y'], ['v', 'a', 'e', 'l'], ['t', 'k', 'i', 'g']]
837b956391b48bee5a26eae7c5539800 -> [['j', 'i', 'z', 'p'], ['x', 'k', 'w', 'b'], ['g', 'u', 'e', 'h'], ['s', 'c', 'm', 'd']]
8c0204d02823c4ad80e2388241d8fd58 -> [['y', 't', 'e', 'g'], ['b', 'z', 'd', 'r'], ['w', 's', 'v', 'k'], ['j', 'h', 'a', 'i']]
2aaa53fe77899377a4fcd0a28a7a506e -> [['m', 'h', 'g', 'b'], ['o', 'q', 'z', 't'], ['i', 'a', 'p', 'j'], ['k', 'r', 's', 'v']]
25c8c81749761b24e0674c03bd25b81f -> [['r', 's', 'k', 'e'], ['v', 'd', 'w', 'n'], ['i', 'u', 'p', 'a'], ['q', 'g', 'h', 'f']]
16b122bbd19cda75c4f72babbd770c8f -> [['a', 'p', 'y', 'w'], ['s', 'q', 'r', 'l'], ['o', 'd', 'n', 'z'], ['x', 'k', 'e', 'v']]
ad3555fb67e7d169a0a493d1ad7eed5d -> [['i', 'l', 'v', 'e'], ['c', 'r', 'p', 'x'], ['w', 's', 'q', 'g'], ['y', 'o', 't', 'f']]
8dec459b648a8262ba2add19fd90bdcf -> [['x', 'j', 'm', 'q'], ['r', 'n', 'w', 'f'], ['u', 'i', 'g', 'k'], ['t', 'p', 'b', 'z']]
f5ed2926c103001feb5e4ec5eb0995c7 -> [['g', 'r', 'q', 'p'], ['o', 'n', 'h', 's'], ['j', 'v', 'c', 'b'], ['t', 'i', 'a', 'w']]
b4ec68b3ea62c4ed58ca5be405d58b9e -> [['a', 'q', 'y', 'g'], ['o', 'f', 'k', 'c'], ['d', 'x', 'z', 'p'], ['t', 'w', 'h', 'b']]
873ff7450a8212c2a5ae5febb80c8199 -> [['o', 'l', 'g', 'q'], ['v', 'n', 'y', 'c'], ['z', 'h', 'f', 'm'], ['d', 'r', 'a', 'b']]
87a8e53523c9efa206afbc5f4068bc49 -> [['d', 'i', 'f', 'u'], ['w', 's', 'v', 'x'], ['b', 'o', 'c', 'h'], ['k', 't', 'j', 'z']]
a64b304c18feb94a9e698599810d55a5 -> [['l', 'i', 's', 'q'], ['m', 'z', 'g', 'b'], ['d', 'r', 'c', 'x'], ['w', 'h', 'v', 'o']]
de4a546d96c54f8ca7f7b90b3449381d -> [['h', 'r', 'q', 'z'], ['e', 'k', 'i', 'j'], ['a', 'w', 's', 'g'], ['n', 'o', 'm', 'd']]
c9e8456eee03e60530bb51c2787b48a2 -> [['w', 'q', 'x', 'z'], ['m', 'p', 'j', 't'], ['s', 'b', 'c', 'e'], ['n', 'g', 'i', 'u']]
0729326d9e4f5a678fa585c827989b31 -> [['s', 't', 'j', 'k'], ['a', 'e', 'i', 'q'], ['c', 'y', 'n', 'g'], ['h', 'b', 'l', 'v']]
d4cf010bea53259166030a388639cc75 -> [['v', 'b', 'y', 'q'], ['z', 'g', 't', 'o'], ['p', 'c', 'x', 'd'], ['u', 'a', 'h', 'l']]
40cda5c4c9dbdc548eb41c09b5e72c23 -> [['z', 'j', 'm', 'c'], ['a', 'y', 'e', 'k'], ['r', 'p', 'b', 'f'], ['s', 'o', 'v', 'q']]
99dcc93b2da8db8c3731769ff1ff795d -> [['n', 'i', 'c', 't'], ['u', 'p', 'v', 'w'], ['g', 'o', 'b', 'd'], ['r', 'm', 'l', 'e']]
6077981ba01e0399fcbdd357b312e9bd -> [['s', 'z', 'l', 'd'], ['o', 'b', 'v', 'n'], ['m', 'y', 'a', 'h'], ['u', 'g', 'q', 't']]
dc17a32e299e00585485e072e678b956 -> [['j', 't', 'r', 'u'], ['x', 'y', 'd', 'q'], ['o', 'l', 'i', 'a'], ['h', 's', 'c', 'g']]
5b384c6d3df7a27ddcaeaca1c398482b -> [['m', 'e', 'k', 't'], ['z', 'b', 's', 'v'], ['a', 'j', 'd', 'p'], ['u', 'n', 'o', 'x']]
5523b962766cad4fd8837051909f9563 -> [['j', 'u', 'z', 'd'], ['l', 'a', 't', 'w'], ['r', 'f', 'p', 'c'], ['n', 'x', 'q', 'k']]
fc8618184747feb7bc5ac16cc16ff475 -> [['h', 'i', 'l', 'v'], ['d', 'r', 'e', 'u'], ['w', 'q', 'o', 'g'], ['c', 'n', 'a', 't']]
5497bf31d68e7cf6aea934d21376b1a9 -> [['z', 'a', 'x', 'k'], ['d', 'f', 't', 'm'], ['b', 'p', 'j', 'u'], ['r', 'h', 's', 'g']]
a40b70e1d21a75abe0c0239b6c5ab874 -> [['x', 'q', 'b', 'l'], ['u', 'r', 't', 'i'], ['v', 'z', 'f', 'h'], ['a', 'c', 'w', 'k']]
1b6f98de8644e70a5371023d3f290e4e -> [['f', 'n', 'v', 'p'], ['u', 'g', 'q', 'z'], ['r', 'c', 't', 'h'], ['o', 'k', 'l', 'e']]
6b7db2d0da4da16ea0ca4fc1963ba2d0 -> [['r', 'k', 'p', 'a'], ['w', 'd', 'y', 'm'], ['g', 'e', 'x', 'c'], ['v', 't', 'i', 's']]
682ce567f7691cb6b6c765696f6e74cc -> [['n', 'r', 'i', 'j'], ['q', 't', 'e', 'a'], ['u', 'l', 'o', 'g'], ['z', 's', 'm', 'p']]
d7519d212661c97e14604630edf8efe5 -> [['r', 'h', 'q', 'b'], ['f', 'k', 'm', 'v'], ['i', 'x', 'y', 'u'], ['a', 'e', 't', 'd']]
dfdb367be15b57c850fce631604925e4 -> [['o', 'm', 'f', 'h'], ['j', 'n', 'u', 'b'], ['t', 'p', 's', 'e'], ['y', 'd', 'q', 'c']]
583bac501e6cf96a648aa4c8cac07d74 -> [['z', 'e', 's', 'h'], ['d', 'i', 'x', 'j'], ['n', 'c', 'u', 'a'], ['m', 'q', 'l', 'g']]
